           1  0.92700361042976809     
           2   1.0622877361291243     
           3   1.1429889752325337     
           4   1.1900752235206222     
           5   1.2168884871224521     
           6   1.2318644459458861     
           7   1.2401198395194555     
           8   1.2446339088024105     
           9   1.2470906181154580     
          10   1.2484240999557079     
          11   1.2491468414562419     
          12   1.2495382495286034     
          13   1.2497501278057936     
          14   1.2498647951753328     
          15   1.2499268445347664     
          16   1.2499604186397357     
          17   1.2499785844668458     
          18   1.2499884131883277     
          19   1.2499937310137390     
          20   1.2499966082035996     
          21   1.2499981648915379     
          22   1.2499990071276110     
          23   1.2499994628136304     
          24   1.2499997093592823     
          25   1.2499998427510017     
          26   1.2499999149216037     
          27   1.2499999539689703     
          28   1.2499999750952562     
          29   1.2499999865254749     
          30   1.2499999927097092     
          31   1.2499999960556427     
          32   1.2499999978659351     
          33   1.2499999988453800     
          34   1.2499999993753015     
          35   1.2499999996620117     
          36   1.2499999998171338     
          37   1.2499999999010616     
          38   1.2499999999464702     
          39   1.2499999999710381     
          40   1.2499999999843303     
          41   1.2499999999915221     
          42   1.2499999999954130     
          43   1.2499999999975184     
          44   1.2499999999986575     
